Image,class_label,filename,target,target_name,split
01264,7,01264,3,Low-top shoes,train
01265,7,01265,3,Low-top shoes,train
01266,7,01266,3,Low-top shoes,train
01269,1,01269,2,Pants,train
01270,1,01270,2,Pants,train
01272,4,01272,0,Outerwear,train
01273,3,01273,0,Outerwear,train
01274,3,01274,0,Outerwear,train
01276,7,01276,3,Low-top shoes,train
01277,3,01277,0,Outerwear,train
01278,5,01278,3,Low-top shoes,train
01279,1,01279,2,Pants,train
01280,8,01280,4,Accessories,train
01281,7,01281,3,Low-top shoes,train
01284,6,01284,1,Shirts,train
01286,5,01286,3,Low-top shoes,train
01287,6,01287,1,Shirts,train
01288,4,01288,0,Outerwear,train
01289,5,01289,3,Low-top shoes,train
01297,3,01297,0,Outerwear,train
01298,6,01298,1,Shirts,train
01299,1,01299,2,Pants,train
01300,1,01300,2,Pants,train
01302,1,01302,2,Pants,train
01303,5,01303,3,Low-top shoes,train
01304,1,01304,2,Pants,train
01305,6,01305,1,Shirts,train
01307,2,01307,0,Outerwear,train
01308,0,01308,1,Shirts,train
01309,5,01309,3,Low-top shoes,train
01310,8,01310,4,Accessories,train
01311,3,01311,0,Outerwear,train
01312,0,01312,1,Shirts,train
01313,7,01313,3,Low-top shoes,train
01315,3,01315,0,Outerwear,train
01316,1,01316,2,Pants,train
01317,0,01317,1,Shirts,train
01318,1,01318,2,Pants,train
01323,0,01323,1,Shirts,train
01324,4,01324,0,Outerwear,train
01328,1,01328,2,Pants,train
01329,0,01329,1,Shirts,train
01331,4,01331,0,Outerwear,train
01332,2,01332,0,Outerwear,train
01333,5,01333,3,Low-top shoes,train
01334,0,01334,1,Shirts,train
01338,8,01338,4,Accessories,train
01341,6,01341,1,Shirts,train
01342,6,01342,1,Shirts,train
01344,0,01344,1,Shirts,train
01347,5,01347,3,Low-top shoes,train
01348,6,01348,1,Shirts,train
01349,7,01349,3,Low-top shoes,train
01351,0,01351,1,Shirts,train
01352,3,01352,0,Outerwear,train
01354,6,01354,1,Shirts,train
01356,2,01356,0,Outerwear,train
01357,2,01357,0,Outerwear,train
01359,3,01359,0,Outerwear,train
01360,2,01360,0,Outerwear,train
01363,5,01363,3,Low-top shoes,train
01364,0,01364,1,Shirts,train
01365,5,01365,3,Low-top shoes,train
01366,6,01366,1,Shirts,train
01367,7,01367,3,Low-top shoes,train
01368,8,01368,4,Accessories,train
01369,4,01369,0,Outerwear,train
01370,0,01370,1,Shirts,train
01371,6,01371,1,Shirts,train
01372,1,01372,2,Pants,train
01373,8,01373,4,Accessories,train
01375,0,01375,1,Shirts,train
01376,5,01376,3,Low-top shoes,train
01377,4,01377,0,Outerwear,train
01378,7,01378,3,Low-top shoes,train
01379,1,01379,2,Pants,train
01380,0,01380,1,Shirts,train
01383,0,01383,1,Shirts,train
01386,7,01386,3,Low-top shoes,train
01387,1,01387,2,Pants,train
01390,6,01390,1,Shirts,train
01392,3,01392,0,Outerwear,train
01394,0,01394,1,Shirts,train
01395,4,01395,0,Outerwear,train
01397,7,01397,3,Low-top shoes,train
01399,7,01399,3,Low-top shoes,train
01400,2,01400,0,Outerwear,train
01401,5,01401,3,Low-top shoes,train
01404,0,01404,1,Shirts,train
01406,6,01406,1,Shirts,train
01407,2,01407,0,Outerwear,train
01410,3,01410,0,Outerwear,train
01412,4,01412,0,Outerwear,train
01414,3,01414,0,Outerwear,train
01415,1,01415,2,Pants,train
01417,8,01417,4,Accessories,train
01420,7,01420,3,Low-top shoes,train
01423,4,01423,0,Outerwear,train
01424,7,01424,3,Low-top shoes,train
01425,8,01425,4,Accessories,train
01427,4,01427,0,Outerwear,train
01433,6,01433,1,Shirts,train
01434,7,01434,3,Low-top shoes,train
01435,7,01435,3,Low-top shoes,train
01439,2,01439,0,Outerwear,train
01441,2,01441,0,Outerwear,train
01443,5,01443,3,Low-top shoes,train
01449,7,01449,3,Low-top shoes,train
01450,6,01450,1,Shirts,train
01455,1,01455,2,Pants,train
01456,8,01456,4,Accessories,train
01458,2,01458,0,Outerwear,train
01459,4,01459,0,Outerwear,train
01460,8,01460,4,Accessories,train
01462,5,01462,3,Low-top shoes,train
01463,2,01463,0,Outerwear,train
01465,1,01465,2,Pants,train
01467,5,01467,3,Low-top shoes,train
01468,4,01468,0,Outerwear,train
01470,4,01470,0,Outerwear,train
01471,0,01471,1,Shirts,train
01472,2,01472,0,Outerwear,train
01473,1,01473,2,Pants,train
01474,4,01474,0,Outerwear,train
01475,1,01475,2,Pants,train
01476,4,01476,0,Outerwear,train
01478,2,01478,0,Outerwear,train
01480,1,01480,2,Pants,train
01481,2,01481,0,Outerwear,train
01482,2,01482,0,Outerwear,train
01483,8,01483,4,Accessories,train
01484,1,01484,2,Pants,train
01485,5,01485,3,Low-top shoes,train
01486,7,01486,3,Low-top shoes,train
01487,4,01487,0,Outerwear,train
01489,7,01489,3,Low-top shoes,train
01491,0,01491,1,Shirts,train
01494,7,01494,3,Low-top shoes,train
01496,3,01496,0,Outerwear,train
01498,8,01498,4,Accessories,train
01501,3,01501,0,Outerwear,train
01504,0,01504,1,Shirts,train
01506,0,01506,1,Shirts,train
01510,3,01510,0,Outerwear,train
01512,1,01512,2,Pants,train
01513,2,01513,0,Outerwear,train
01516,7,01516,3,Low-top shoes,train
01521,7,01521,3,Low-top shoes,train
01525,2,01525,0,Outerwear,train
01526,5,01526,3,Low-top shoes,train
01528,4,01528,0,Outerwear,train
01530,6,01530,1,Shirts,train
01531,6,01531,1,Shirts,train
01532,7,01532,3,Low-top shoes,train
01533,5,01533,3,Low-top shoes,train
01534,5,01534,3,Low-top shoes,train
01535,8,01535,4,Accessories,train
01536,7,01536,3,Low-top shoes,train
01537,4,01537,0,Outerwear,train
01538,3,01538,0,Outerwear,train
01539,3,01539,0,Outerwear,train
01540,0,01540,1,Shirts,train
01541,4,01541,0,Outerwear,train
01542,8,01542,4,Accessories,train
01544,5,01544,3,Low-top shoes,train
01546,3,01546,0,Outerwear,train
01547,7,01547,3,Low-top shoes,train
01549,1,01549,2,Pants,train
01552,5,01552,3,Low-top shoes,train
01554,2,01554,0,Outerwear,train
01555,3,01555,0,Outerwear,train
01557,8,01557,4,Accessories,train
01558,2,01558,0,Outerwear,train
01559,8,01559,4,Accessories,train
01561,4,01561,0,Outerwear,train
01563,7,01563,3,Low-top shoes,train
01565,6,01565,1,Shirts,train
01566,8,01566,4,Accessories,train
01567,4,01567,0,Outerwear,train
01573,6,01573,1,Shirts,train
01574,4,01574,0,Outerwear,train
01576,2,01576,0,Outerwear,train
01579,0,01579,1,Shirts,train
01580,4,01580,0,Outerwear,train
01581,8,01581,4,Accessories,train
01583,8,01583,4,Accessories,train
01584,5,01584,3,Low-top shoes,train
01585,1,01585,2,Pants,train
01588,8,01588,4,Accessories,train
01589,5,01589,3,Low-top shoes,train
01591,0,01591,1,Shirts,train
01592,5,01592,3,Low-top shoes,train
01595,1,01595,2,Pants,train
01596,5,01596,3,Low-top shoes,train
01597,6,01597,1,Shirts,train
01598,0,01598,1,Shirts,train
01599,3,01599,0,Outerwear,train
01600,2,01600,0,Outerwear,train
01602,6,01602,1,Shirts,train
01603,1,01603,2,Pants,train
01604,4,01604,0,Outerwear,train
01607,8,01607,4,Accessories,train
01610,4,01610,0,Outerwear,train
01611,3,01611,0,Outerwear,train
01612,2,01612,0,Outerwear,train
01613,4,01613,0,Outerwear,train
01615,6,01615,1,Shirts,train
01619,1,01619,2,Pants,train
01620,6,01620,1,Shirts,train
01622,8,01622,4,Accessories,train
01624,1,01624,2,Pants,train
01625,6,01625,1,Shirts,train
01626,3,01626,0,Outerwear,train
01627,5,01627,3,Low-top shoes,train
01628,4,01628,0,Outerwear,train
01630,4,01630,0,Outerwear,train
01634,0,01634,1,Shirts,train
01637,4,01637,0,Outerwear,train
01638,3,01638,0,Outerwear,train
01639,2,01639,0,Outerwear,train
01641,2,01641,0,Outerwear,train
01642,0,01642,1,Shirts,train
01643,6,01643,1,Shirts,train
01645,7,01645,3,Low-top shoes,train
01648,5,01648,3,Low-top shoes,train
01652,5,01652,3,Low-top shoes,train
01653,0,01653,1,Shirts,train
01654,0,01654,1,Shirts,train
01655,4,01655,0,Outerwear,train
01659,6,01659,1,Shirts,train
01660,1,01660,2,Pants,train
01661,3,01661,0,Outerwear,train
01662,6,01662,1,Shirts,train
01663,0,01663,1,Shirts,train
01664,8,01664,4,Accessories,train
01666,2,01666,0,Outerwear,train
01667,1,01667,2,Pants,train
01668,5,01668,3,Low-top shoes,train
01669,6,01669,1,Shirts,train
01670,0,01670,1,Shirts,train
01673,7,01673,3,Low-top shoes,train
01674,5,01674,3,Low-top shoes,train
01675,1,01675,2,Pants,train
01676,8,01676,4,Accessories,train
01678,8,01678,4,Accessories,train
01682,7,01682,3,Low-top shoes,train
01684,3,01684,0,Outerwear,train
01686,0,01686,1,Shirts,train
01687,4,01687,0,Outerwear,train
01688,3,01688,0,Outerwear,train
01690,5,01690,3,Low-top shoes,train
01691,8,01691,4,Accessories,train
01694,0,01694,1,Shirts,train
01695,7,01695,3,Low-top shoes,train
01696,3,01696,0,Outerwear,train
01697,4,01697,0,Outerwear,train
01698,8,01698,4,Accessories,train
01699,2,01699,0,Outerwear,train
01701,1,01701,2,Pants,train
01702,4,01702,0,Outerwear,train
01703,0,01703,1,Shirts,train
01705,0,01705,1,Shirts,train
01706,8,01706,4,Accessories,train
01708,8,01708,4,Accessories,train
01709,5,01709,3,Low-top shoes,train
01710,5,01710,3,Low-top shoes,train
01711,1,01711,2,Pants,train
01712,8,01712,4,Accessories,train
01713,3,01713,0,Outerwear,train
01714,4,01714,0,Outerwear,train
01715,5,01715,3,Low-top shoes,train
01716,5,01716,3,Low-top shoes,train
01717,4,01717,0,Outerwear,train
01718,0,01718,1,Shirts,train
01720,2,01720,0,Outerwear,train
01721,2,01721,0,Outerwear,train
01724,0,01724,1,Shirts,train
01728,3,01728,0,Outerwear,train
01729,1,01729,2,Pants,train
01732,6,01732,1,Shirts,train
01734,7,01734,3,Low-top shoes,train
01735,6,01735,1,Shirts,train
01736,7,01736,3,Low-top shoes,train
01738,7,01738,3,Low-top shoes,train
01740,1,01740,2,Pants,train
01741,2,01741,0,Outerwear,train
01742,2,01742,0,Outerwear,train
01746,2,01746,0,Outerwear,train
01747,0,01747,1,Shirts,train
01748,7,01748,3,Low-top shoes,train
01749,8,01749,4,Accessories,train
01750,6,01750,1,Shirts,train
01751,6,01751,1,Shirts,train
01752,8,01752,4,Accessories,train
01753,1,01753,2,Pants,train
01755,6,01755,1,Shirts,train
01756,5,01756,3,Low-top shoes,train
01757,5,01757,3,Low-top shoes,train
01758,6,01758,1,Shirts,train
01759,1,01759,2,Pants,train
01760,2,01760,0,Outerwear,train
01761,2,01761,0,Outerwear,train
01762,8,01762,4,Accessories,train
01763,1,01763,2,Pants,train
01764,1,01764,2,Pants,train
01766,6,01766,1,Shirts,train
01768,5,01768,3,Low-top shoes,train
01771,6,01771,1,Shirts,train
01772,3,01772,0,Outerwear,train
01773,4,01773,0,Outerwear,train
01774,2,01774,0,Outerwear,train
01777,4,01777,0,Outerwear,train
01779,7,01779,3,Low-top shoes,train
01782,5,01782,3,Low-top shoes,train
01783,1,01783,2,Pants,train
01784,0,01784,1,Shirts,train
01786,2,01786,0,Outerwear,train
01787,5,01787,3,Low-top shoes,train
01788,7,01788,3,Low-top shoes,train
01789,5,01789,3,Low-top shoes,train
01790,5,01790,3,Low-top shoes,train
01791,3,01791,0,Outerwear,train
01792,4,01792,0,Outerwear,train
01794,1,01794,2,Pants,train
01795,3,01795,0,Outerwear,train
01796,2,01796,0,Outerwear,train
01798,6,01798,1,Shirts,train
01801,1,01801,2,Pants,train
01802,4,01802,0,Outerwear,train
01803,6,01803,1,Shirts,train
01804,5,01804,3,Low-top shoes,train
01805,2,01805,0,Outerwear,train
01808,8,01808,4,Accessories,train
01809,6,01809,1,Shirts,train
01811,6,01811,1,Shirts,train
01812,3,01812,0,Outerwear,train
01813,6,01813,1,Shirts,train
01816,6,01816,1,Shirts,train
01817,2,01817,0,Outerwear,train
01822,2,01822,0,Outerwear,train
01823,1,01823,2,Pants,train
01824,7,01824,3,Low-top shoes,train
01825,3,01825,0,Outerwear,train
01826,0,01826,1,Shirts,train
01829,1,01829,2,Pants,train
01831,5,01831,3,Low-top shoes,train
01834,7,01834,3,Low-top shoes,train
01835,5,01835,3,Low-top shoes,train
01838,8,01838,4,Accessories,train
01839,6,01839,1,Shirts,train
01843,4,01843,0,Outerwear,train
01844,3,01844,0,Outerwear,train
01846,0,01846,1,Shirts,train
01849,5,01849,3,Low-top shoes,train
01850,3,01850,0,Outerwear,train
01851,8,01851,4,Accessories,train
01853,3,01853,0,Outerwear,train
01854,1,01854,2,Pants,train
01855,6,01855,1,Shirts,train
01856,8,01856,4,Accessories,train
01857,8,01857,4,Accessories,train
01859,8,01859,4,Accessories,train
01861,2,01861,0,Outerwear,train
01862,6,01862,1,Shirts,train
01863,4,01863,0,Outerwear,train
01865,7,01865,3,Low-top shoes,train
01866,0,01866,1,Shirts,train
01867,6,01867,1,Shirts,train
01869,6,01869,1,Shirts,train
01871,7,01871,3,Low-top shoes,train
01874,2,01874,0,Outerwear,train
01877,7,01877,3,Low-top shoes,train
01879,3,01879,0,Outerwear,train
01880,7,01880,3,Low-top shoes,train
01882,6,01882,1,Shirts,train
01885,1,01885,2,Pants,train
01886,2,01886,0,Outerwear,train
01887,4,01887,0,Outerwear,train
01890,5,01890,3,Low-top shoes,train
01892,1,01892,2,Pants,train
01894,2,01894,0,Outerwear,train
01895,2,01895,0,Outerwear,train
01897,0,01897,1,Shirts,train
01898,2,01898,0,Outerwear,train
01900,6,01900,1,Shirts,train
01901,1,01901,2,Pants,train
01902,4,01902,0,Outerwear,train
01903,1,01903,2,Pants,train
01904,8,01904,4,Accessories,train
01905,0,01905,1,Shirts,train
01906,0,01906,1,Shirts,train
01912,4,01912,0,Outerwear,train
01913,6,01913,1,Shirts,train
01914,0,01914,1,Shirts,train
01915,6,01915,1,Shirts,train
01920,3,01920,0,Outerwear,train
01921,4,01921,0,Outerwear,train
01923,4,01923,0,Outerwear,train
01925,4,01925,0,Outerwear,train
01927,0,01927,1,Shirts,train
01928,3,01928,0,Outerwear,train
01931,4,01931,0,Outerwear,train
01932,5,01932,3,Low-top shoes,train
01933,8,01933,4,Accessories,train
01934,6,01934,1,Shirts,train
01938,0,01938,1,Shirts,train
01939,2,01939,0,Outerwear,train
01940,2,01940,0,Outerwear,train
01941,5,01941,3,Low-top shoes,train
01942,5,01942,3,Low-top shoes,train
01943,2,01943,0,Outerwear,train
01944,5,01944,3,Low-top shoes,train
01945,7,01945,3,Low-top shoes,train
01947,4,01947,0,Outerwear,train
01948,7,01948,3,Low-top shoes,train
01949,2,01949,0,Outerwear,train
01950,3,01950,0,Outerwear,train
01951,2,01951,0,Outerwear,train
01954,5,01954,3,Low-top shoes,train
01955,0,01955,1,Shirts,train
01957,7,01957,3,Low-top shoes,train
01958,7,01958,3,Low-top shoes,train
01959,7,01959,3,Low-top shoes,train
01961,2,01961,0,Outerwear,train
01964,2,01964,0,Outerwear,train
01965,0,01965,1,Shirts,train
01966,2,01966,0,Outerwear,train
01967,2,01967,0,Outerwear,train
01968,4,01968,0,Outerwear,train
01971,1,01971,2,Pants,train
01972,8,01972,4,Accessories,train
01974,4,01974,0,Outerwear,train
01976,3,01976,0,Outerwear,train
01977,6,01977,1,Shirts,train
01978,3,01978,0,Outerwear,train
01979,6,01979,1,Shirts,train
01980,5,01980,3,Low-top shoes,train
01981,1,01981,2,Pants,train
01984,0,01984,1,Shirts,train
01985,5,01985,3,Low-top shoes,train
01986,2,01986,0,Outerwear,train
01987,8,01987,4,Accessories,train
01988,8,01988,4,Accessories,train
01990,5,01990,3,Low-top shoes,train
01992,6,01992,1,Shirts,train
01994,4,01994,0,Outerwear,train
01995,1,01995,2,Pants,train
01996,3,01996,0,Outerwear,train
01998,4,01998,0,Outerwear,train
02000,4,02000,0,Outerwear,train
02004,8,02004,4,Accessories,train
02005,0,02005,1,Shirts,train
02006,1,02006,2,Pants,train
02010,2,02010,0,Outerwear,train
02011,1,02011,2,Pants,train
02013,0,02013,1,Shirts,train
02014,1,02014,2,Pants,train
02016,1,02016,2,Pants,train
02023,4,02023,0,Outerwear,train
02027,2,02027,0,Outerwear,train
02029,2,02029,0,Outerwear,train
02031,0,02031,1,Shirts,train
02032,4,02032,0,Outerwear,train
02034,8,02034,4,Accessories,train
02035,7,02035,3,Low-top shoes,train
02037,0,02037,1,Shirts,train
02038,7,02038,3,Low-top shoes,train
02040,7,02040,3,Low-top shoes,train
02041,0,02041,1,Shirts,train
02043,1,02043,2,Pants,train
02048,1,02048,2,Pants,train
02056,3,02056,0,Outerwear,train
02058,8,02058,4,Accessories,train
02059,0,02059,1,Shirts,train
02060,6,02060,1,Shirts,train
02061,0,02061,1,Shirts,train
02062,4,02062,0,Outerwear,train
02063,2,02063,0,Outerwear,train
02065,7,02065,3,Low-top shoes,train
02066,6,02066,1,Shirts,train
02067,0,02067,1,Shirts,train
02068,8,02068,4,Accessories,train
02069,0,02069,1,Shirts,train
02070,5,02070,3,Low-top shoes,train
02071,2,02071,0,Outerwear,train
02072,7,02072,3,Low-top shoes,train
02073,8,02073,4,Accessories,train
02074,2,02074,0,Outerwear,train
02076,6,02076,1,Shirts,train
02077,4,02077,0,Outerwear,train
02078,0,02078,1,Shirts,train
02079,4,02079,0,Outerwear,train
02081,8,02081,4,Accessories,train
02082,7,02082,3,Low-top shoes,train
02083,0,02083,1,Shirts,train
02084,5,02084,3,Low-top shoes,train
02085,2,02085,0,Outerwear,train
02086,3,02086,0,Outerwear,train
02087,3,02087,0,Outerwear,train
02088,4,02088,0,Outerwear,train
02090,1,02090,2,Pants,train
02091,6,02091,1,Shirts,train
02093,5,02093,3,Low-top shoes,train
02094,7,02094,3,Low-top shoes,train
02096,3,02096,0,Outerwear,train
02097,2,02097,0,Outerwear,train
02098,6,02098,1,Shirts,train
02100,7,02100,3,Low-top shoes,train
02103,6,02103,1,Shirts,train
02104,0,02104,1,Shirts,train
02105,0,02105,1,Shirts,train
02106,6,02106,1,Shirts,train
02107,1,02107,2,Pants,train
02108,7,02108,3,Low-top shoes,train
02109,4,02109,0,Outerwear,train
02110,6,02110,1,Shirts,train
02113,2,02113,0,Outerwear,train
02114,8,02114,4,Accessories,train
02115,5,02115,3,Low-top shoes,train
02117,4,02117,0,Outerwear,train
02118,5,02118,3,Low-top shoes,train
02119,1,02119,2,Pants,train
02120,4,02120,0,Outerwear,train
02121,6,02121,1,Shirts,train
02122,1,02122,2,Pants,train
02124,1,02124,2,Pants,train
02125,2,02125,0,Outerwear,train
02128,3,02128,0,Outerwear,train
02129,3,02129,0,Outerwear,train
02132,4,02132,0,Outerwear,train
02134,1,02134,2,Pants,train
02135,2,02135,0,Outerwear,train
02136,6,02136,1,Shirts,train
02139,3,02139,0,Outerwear,train
02141,6,02141,1,Shirts,train
02142,1,02142,2,Pants,train
02143,6,02143,1,Shirts,train
02144,1,02144,2,Pants,train
02145,8,02145,4,Accessories,train
02146,1,02146,2,Pants,train
02148,5,02148,3,Low-top shoes,train
02149,7,02149,3,Low-top shoes,train
02150,2,02150,0,Outerwear,train
02151,8,02151,4,Accessories,train
02152,4,02152,0,Outerwear,train
02153,0,02153,1,Shirts,train
02154,6,02154,1,Shirts,train
02155,0,02155,1,Shirts,train
02158,5,02158,3,Low-top shoes,train
02159,1,02159,2,Pants,train
02160,8,02160,4,Accessories,train
02163,4,02163,0,Outerwear,train
02164,0,02164,1,Shirts,train
02165,6,02165,1,Shirts,train
02166,7,02166,3,Low-top shoes,train
02168,5,02168,3,Low-top shoes,train
02169,3,02169,0,Outerwear,train
02172,0,02172,1,Shirts,train
02174,8,02174,4,Accessories,train
02176,2,02176,0,Outerwear,train
02177,0,02177,1,Shirts,train
02178,4,02178,0,Outerwear,train
02179,2,02179,0,Outerwear,train
02180,5,02180,3,Low-top shoes,train
02182,5,02182,3,Low-top shoes,train
02183,3,02183,0,Outerwear,train
02186,4,02186,0,Outerwear,train
02187,1,02187,2,Pants,train
02188,3,02188,0,Outerwear,train
02189,8,02189,4,Accessories,train
02190,5,02190,3,Low-top shoes,train
02191,4,02191,0,Outerwear,train
02192,2,02192,0,Outerwear,train
02194,6,02194,1,Shirts,train
02195,1,02195,2,Pants,train
02196,4,02196,0,Outerwear,train
02197,2,02197,0,Outerwear,train
02198,4,02198,0,Outerwear,train
02199,8,02199,4,Accessories,train
02201,2,02201,0,Outerwear,train
02203,3,02203,0,Outerwear,train
02206,6,02206,1,Shirts,train
02207,5,02207,3,Low-top shoes,train
02209,5,02209,3,Low-top shoes,train
02210,8,02210,4,Accessories,train
02211,2,02211,0,Outerwear,train
02212,4,02212,0,Outerwear,train
02213,0,02213,1,Shirts,train
02214,4,02214,0,Outerwear,train
02215,2,02215,0,Outerwear,train
02216,6,02216,1,Shirts,train
02217,3,02217,0,Outerwear,train
02219,1,02219,2,Pants,train
02220,8,02220,4,Accessories,train
02222,0,02222,1,Shirts,train
02223,2,02223,0,Outerwear,train
02225,7,02225,3,Low-top shoes,train
02226,6,02226,1,Shirts,train
02227,1,02227,2,Pants,train
02228,7,02228,3,Low-top shoes,train
02229,0,02229,1,Shirts,train
02230,5,02230,3,Low-top shoes,train
02231,7,02231,3,Low-top shoes,train
02233,5,02233,3,Low-top shoes,train
02234,3,02234,0,Outerwear,train
02235,1,02235,2,Pants,train
02236,2,02236,0,Outerwear,train
02237,2,02237,0,Outerwear,train
02239,0,02239,1,Shirts,train
02242,7,02242,3,Low-top shoes,train
02244,5,02244,3,Low-top shoes,train
02245,6,02245,1,Shirts,train
02246,4,02246,0,Outerwear,train
02247,4,02247,0,Outerwear,train
02248,5,02248,3,Low-top shoes,train
02250,6,02250,1,Shirts,train
02252,6,02252,1,Shirts,train
02255,6,02255,1,Shirts,train
02256,7,02256,3,Low-top shoes,train
02259,7,02259,3,Low-top shoes,train
02260,5,02260,3,Low-top shoes,train
02265,5,02265,3,Low-top shoes,train
02267,8,02267,4,Accessories,train
02269,6,02269,1,Shirts,train
02270,3,02270,0,Outerwear,train
02271,3,02271,0,Outerwear,train
02272,8,02272,4,Accessories,train
02273,1,02273,2,Pants,train
